,Year of Birth,Gender,Ethnicity
15982,2015,FEMALE,BLACK NON HISPANIC
15983,2015,FEMALE,BLACK NON HISPANIC
15984,2015,MALE,BLACK NON HISPANIC
15985,2016,MALE,ASIAN AND PACIFIC ISLANDER
15986,2016,MALE,ASIAN AND PACIFIC ISLANDER
15987,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
15988,2015,FEMALE,WHITE NON HISPANIC
15989,2015,MALE,WHITE NON HISPANIC
15990,2015,FEMALE,HISPANIC
15991,2016,MALE,WHITE NON HISPANIC
15992,2015,FEMALE,WHITE NON HISPANIC
15993,2015,MALE,BLACK NON HISPANIC
15994,2015,FEMALE,WHITE NON HISPANIC
15995,2016,MALE,BLACK NON HISPANIC
15996,2015,FEMALE,BLACK NON HISPANIC
15997,2015,MALE,HISPANIC
15998,2016,MALE,BLACK NON HISPANIC
15999,2016,MALE,WHITE NON HISPANIC
16000,2015,MALE,WHITE NON HISPANIC
16001,2016,MALE,HISPANIC
16002,2015,MALE,HISPANIC
16003,2016,FEMALE,BLACK NON HISPANIC
16004,2015,FEMALE,HISPANIC
16005,2016,MALE,WHITE NON HISPANIC
16006,2015,MALE,WHITE NON HISPANIC
16007,2016,MALE,ASIAN AND PACIFIC ISLANDER
16008,2016,FEMALE,WHITE NON HISPANIC
16009,2015,FEMALE,BLACK NON HISPANIC
16010,2015,FEMALE,WHITE NON HISPANIC
16011,2015,FEMALE,WHITE NON HISPANIC
16012,2015,MALE,WHITE NON HISPANIC
16013,2015,FEMALE,HISPANIC
16014,2016,FEMALE,WHITE NON HISPANIC
16015,2015,FEMALE,BLACK NON HISPANIC
16016,2015,FEMALE,HISPANIC
16017,2016,FEMALE,HISPANIC
16018,2015,MALE,WHITE NON HISPANIC
16019,2016,FEMALE,WHITE NON HISPANIC
16020,2016,FEMALE,HISPANIC
16021,2015,MALE,HISPANIC
16022,2016,FEMALE,HISPANIC
16023,2016,MALE,HISPANIC
16024,2015,MALE,HISPANIC
16025,2016,FEMALE,WHITE NON HISPANIC
16026,2015,MALE,ASIAN AND PACIFIC ISLANDER
16027,2015,MALE,HISPANIC
16028,2015,MALE,ASIAN AND PACIFIC ISLANDER
16029,2015,MALE,ASIAN AND PACIFIC ISLANDER
16030,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16031,2015,MALE,BLACK NON HISPANIC
16032,2015,FEMALE,HISPANIC
16033,2016,MALE,WHITE NON HISPANIC
16034,2016,MALE,ASIAN AND PACIFIC ISLANDER
16035,2015,FEMALE,HISPANIC
16036,2015,FEMALE,BLACK NON HISPANIC
16037,2015,MALE,WHITE NON HISPANIC
16038,2016,MALE,WHITE NON HISPANIC
16039,2015,FEMALE,HISPANIC
16040,2015,MALE,ASIAN AND PACIFIC ISLANDER
16041,2016,FEMALE,WHITE NON HISPANIC
16042,2016,MALE,WHITE NON HISPANIC
16043,2016,FEMALE,HISPANIC
16044,2016,FEMALE,WHITE NON HISPANIC
16045,2016,FEMALE,BLACK NON HISPANIC
16046,2016,FEMALE,BLACK NON HISPANIC
16047,2016,MALE,WHITE NON HISPANIC
16048,2016,FEMALE,WHITE NON HISPANIC
16049,2016,FEMALE,WHITE NON HISPANIC
16050,2015,FEMALE,WHITE NON HISPANIC
16051,2016,MALE,WHITE NON HISPANIC
16052,2015,FEMALE,HISPANIC
16053,2016,MALE,WHITE NON HISPANIC
16054,2016,MALE,WHITE NON HISPANIC
16055,2015,MALE,HISPANIC
16056,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16057,2015,MALE,ASIAN AND PACIFIC ISLANDER
16058,2015,FEMALE,HISPANIC
16059,2016,FEMALE,HISPANIC
16060,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16061,2016,FEMALE,HISPANIC
16062,2016,FEMALE,WHITE NON HISPANIC
16063,2015,MALE,WHITE NON HISPANIC
16064,2016,MALE,WHITE NON HISPANIC
16065,2015,MALE,WHITE NON HISPANIC
16066,2016,FEMALE,HISPANIC
16067,2015,FEMALE,BLACK NON HISPANIC
16068,2016,MALE,WHITE NON HISPANIC
16069,2015,MALE,WHITE NON HISPANIC
16070,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16071,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16072,2015,FEMALE,WHITE NON HISPANIC
16073,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16074,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16075,2015,FEMALE,WHITE NON HISPANIC
16076,2016,MALE,WHITE NON HISPANIC
16077,2015,MALE,WHITE NON HISPANIC
16078,2016,MALE,BLACK NON HISPANIC
16079,2016,FEMALE,HISPANIC
16080,2015,FEMALE,WHITE NON HISPANIC
16081,2015,FEMALE,HISPANIC
16082,2016,MALE,WHITE NON HISPANIC
16083,2016,MALE,ASIAN AND PACIFIC ISLANDER
16084,2015,FEMALE,WHITE NON HISPANIC
16085,2016,MALE,BLACK NON HISPANIC
16086,2016,FEMALE,WHITE NON HISPANIC
16087,2016,FEMALE,WHITE NON HISPANIC
16088,2015,FEMALE,HISPANIC
16089,2015,MALE,HISPANIC
16090,2016,MALE,WHITE NON HISPANIC
16091,2016,MALE,WHITE NON HISPANIC
16092,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16093,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16094,2015,MALE,WHITE NON HISPANIC
16095,2015,MALE,WHITE NON HISPANIC
16096,2016,FEMALE,WHITE NON HISPANIC
16097,2016,MALE,HISPANIC
16098,2016,MALE,WHITE NON HISPANIC
16099,2015,FEMALE,WHITE NON HISPANIC
16100,2016,MALE,HISPANIC
16101,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16102,2016,MALE,HISPANIC
16103,2015,FEMALE,WHITE NON HISPANIC
16104,2015,FEMALE,HISPANIC
16105,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16106,2016,FEMALE,WHITE NON HISPANIC
16107,2015,MALE,WHITE NON HISPANIC
16108,2016,MALE,WHITE NON HISPANIC
16109,2016,MALE,HISPANIC
16110,2016,MALE,HISPANIC
16111,2016,FEMALE,BLACK NON HISPANIC
16112,2016,FEMALE,HISPANIC
16113,2016,MALE,WHITE NON HISPANIC
16114,2016,FEMALE,WHITE NON HISPANIC
16115,2016,MALE,WHITE NON HISPANIC
16116,2015,MALE,WHITE NON HISPANIC
16117,2016,FEMALE,BLACK NON HISPANIC
16118,2015,MALE,BLACK NON HISPANIC
16119,2016,MALE,HISPANIC
16120,2015,FEMALE,WHITE NON HISPANIC
16121,2015,FEMALE,WHITE NON HISPANIC
16122,2015,FEMALE,BLACK NON HISPANIC
16123,2016,MALE,ASIAN AND PACIFIC ISLANDER
16124,2015,MALE,ASIAN AND PACIFIC ISLANDER
16125,2016,FEMALE,BLACK NON HISPANIC
16126,2015,MALE,WHITE NON HISPANIC
16127,2015,MALE,ASIAN AND PACIFIC ISLANDER
16128,2015,MALE,HISPANIC
16129,2016,MALE,BLACK NON HISPANIC
16130,2016,MALE,HISPANIC
16131,2015,MALE,WHITE NON HISPANIC
16132,2015,FEMALE,WHITE NON HISPANIC
16133,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16134,2015,FEMALE,WHITE NON HISPANIC
16135,2015,FEMALE,HISPANIC
16136,2015,MALE,WHITE NON HISPANIC
16137,2016,FEMALE,BLACK NON HISPANIC
16138,2016,FEMALE,HISPANIC
16139,2016,MALE,HISPANIC
16140,2015,MALE,BLACK NON HISPANIC
16141,2016,FEMALE,WHITE NON HISPANIC
16142,2015,MALE,HISPANIC
16143,2016,FEMALE,HISPANIC
16144,2016,MALE,WHITE NON HISPANIC
16145,2015,FEMALE,HISPANIC
16146,2015,MALE,HISPANIC
16147,2015,FEMALE,HISPANIC
16148,2016,FEMALE,BLACK NON HISPANIC
16149,2015,MALE,HISPANIC
16150,2015,MALE,HISPANIC
16151,2016,FEMALE,WHITE NON HISPANIC
16152,2015,FEMALE,HISPANIC
16153,2015,MALE,HISPANIC
16154,2016,MALE,WHITE NON HISPANIC
16155,2016,MALE,HISPANIC
16156,2015,FEMALE,WHITE NON HISPANIC
16157,2015,MALE,BLACK NON HISPANIC
16158,2016,MALE,HISPANIC
16159,2015,MALE,HISPANIC
16160,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16161,2015,MALE,ASIAN AND PACIFIC ISLANDER
16162,2015,MALE,ASIAN AND PACIFIC ISLANDER
16163,2015,MALE,HISPANIC
16164,2015,FEMALE,BLACK NON HISPANIC
16165,2015,FEMALE,WHITE NON HISPANIC
16166,2015,MALE,HISPANIC
16167,2015,FEMALE,WHITE NON HISPANIC
16168,2016,FEMALE,WHITE NON HISPANIC
16169,2015,FEMALE,HISPANIC
16170,2016,MALE,ASIAN AND PACIFIC ISLANDER
16171,2016,FEMALE,WHITE NON HISPANIC
16172,2016,FEMALE,HISPANIC
16173,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16174,2016,FEMALE,BLACK NON HISPANIC
16175,2015,FEMALE,WHITE NON HISPANIC
16176,2015,FEMALE,HISPANIC
16177,2015,MALE,ASIAN AND PACIFIC ISLANDER
16178,2016,FEMALE,WHITE NON HISPANIC
16179,2016,MALE,WHITE NON HISPANIC
16180,2016,MALE,WHITE NON HISPANIC
16181,2015,FEMALE,BLACK NON HISPANIC
16182,2016,MALE,BLACK NON HISPANIC
16183,2015,FEMALE,BLACK NON HISPANIC
16184,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16185,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16186,2016,MALE,HISPANIC
16187,2015,MALE,HISPANIC
16188,2016,FEMALE,WHITE NON HISPANIC
16189,2016,MALE,ASIAN AND PACIFIC ISLANDER
16190,2016,MALE,BLACK NON HISPANIC
16191,2015,MALE,BLACK NON HISPANIC
16192,2016,MALE,HISPANIC
16193,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16194,2016,FEMALE,BLACK NON HISPANIC
16195,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16196,2015,MALE,HISPANIC
16197,2015,MALE,ASIAN AND PACIFIC ISLANDER
16198,2015,MALE,WHITE NON HISPANIC
16199,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16200,2015,FEMALE,HISPANIC
16201,2015,FEMALE,HISPANIC
16202,2016,MALE,HISPANIC
16203,2016,MALE,ASIAN AND PACIFIC ISLANDER
16204,2016,MALE,ASIAN AND PACIFIC ISLANDER
16205,2015,MALE,WHITE NON HISPANIC
16206,2016,FEMALE,HISPANIC
16207,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16208,2015,FEMALE,WHITE NON HISPANIC
16209,2015,FEMALE,WHITE NON HISPANIC
16210,2015,FEMALE,WHITE NON HISPANIC
16211,2015,MALE,HISPANIC
16212,2016,MALE,WHITE NON HISPANIC
16213,2016,MALE,BLACK NON HISPANIC
16214,2016,MALE,HISPANIC
16215,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16216,2016,FEMALE,HISPANIC
16217,2015,FEMALE,HISPANIC
16218,2015,FEMALE,HISPANIC
16219,2016,FEMALE,WHITE NON HISPANIC
16220,2015,MALE,WHITE NON HISPANIC
16221,2015,MALE,BLACK NON HISPANIC
16222,2015,FEMALE,HISPANIC
16223,2015,FEMALE,BLACK NON HISPANIC
16224,2016,FEMALE,WHITE NON HISPANIC
16225,2015,MALE,WHITE NON HISPANIC
16226,2016,FEMALE,BLACK NON HISPANIC
16227,2016,MALE,ASIAN AND PACIFIC ISLANDER
16228,2015,FEMALE,HISPANIC
16229,2015,MALE,WHITE NON HISPANIC
16230,2015,MALE,WHITE NON HISPANIC
16231,2015,FEMALE,WHITE NON HISPANIC
16232,2015,MALE,WHITE NON HISPANIC
16233,2016,FEMALE,WHITE NON HISPANIC
16234,2016,FEMALE,WHITE NON HISPANIC
16235,2016,MALE,BLACK NON HISPANIC
16236,2015,FEMALE,WHITE NON HISPANIC
16237,2015,MALE,WHITE NON HISPANIC
16238,2016,FEMALE,WHITE NON HISPANIC
16239,2015,MALE,BLACK NON HISPANIC
16240,2016,FEMALE,HISPANIC
16241,2016,FEMALE,WHITE NON HISPANIC
16242,2016,MALE,WHITE NON HISPANIC
16243,2016,MALE,HISPANIC
16244,2015,MALE,WHITE NON HISPANIC
16245,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16246,2015,FEMALE,HISPANIC
16247,2015,MALE,WHITE NON HISPANIC
16248,2015,MALE,BLACK NON HISPANIC
16249,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16250,2015,MALE,HISPANIC
16251,2016,MALE,WHITE NON HISPANIC
16252,2015,MALE,BLACK NON HISPANIC
16253,2015,MALE,WHITE NON HISPANIC
16254,2015,MALE,ASIAN AND PACIFIC ISLANDER
16255,2016,MALE,WHITE NON HISPANIC
16256,2016,MALE,ASIAN AND PACIFIC ISLANDER
16257,2015,FEMALE,WHITE NON HISPANIC
16258,2015,MALE,HISPANIC
16259,2015,MALE,WHITE NON HISPANIC
16260,2015,FEMALE,HISPANIC
16261,2016,MALE,WHITE NON HISPANIC
16262,2015,FEMALE,WHITE NON HISPANIC
16263,2016,MALE,WHITE NON HISPANIC
16264,2016,FEMALE,HISPANIC
16265,2016,MALE,BLACK NON HISPANIC
16266,2016,MALE,WHITE NON HISPANIC
16267,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16268,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16269,2016,FEMALE,HISPANIC
16270,2015,FEMALE,BLACK NON HISPANIC
16271,2016,MALE,ASIAN AND PACIFIC ISLANDER
16272,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16273,2015,MALE,WHITE NON HISPANIC
16274,2015,FEMALE,HISPANIC
16275,2016,MALE,ASIAN AND PACIFIC ISLANDER
16276,2015,FEMALE,WHITE NON HISPANIC
16277,2015,FEMALE,HISPANIC
16278,2016,MALE,ASIAN AND PACIFIC ISLANDER
16279,2015,FEMALE,HISPANIC
16280,2015,FEMALE,WHITE NON HISPANIC
16281,2015,MALE,HISPANIC
16282,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16283,2015,MALE,HISPANIC
16284,2015,FEMALE,BLACK NON HISPANIC
16285,2016,MALE,HISPANIC
16286,2016,FEMALE,WHITE NON HISPANIC
16287,2016,MALE,WHITE NON HISPANIC
16288,2016,FEMALE,WHITE NON HISPANIC
16289,2016,FEMALE,HISPANIC
16290,2015,MALE,HISPANIC
16291,2015,FEMALE,WHITE NON HISPANIC
16292,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16293,2015,MALE,WHITE NON HISPANIC
16294,2016,FEMALE,WHITE NON HISPANIC
16295,2015,MALE,WHITE NON HISPANIC
16296,2015,FEMALE,WHITE NON HISPANIC
16297,2015,MALE,WHITE NON HISPANIC
16298,2016,MALE,WHITE NON HISPANIC
16299,2016,MALE,HISPANIC
16300,2015,MALE,ASIAN AND PACIFIC ISLANDER
16301,2016,MALE,HISPANIC
16302,2015,MALE,WHITE NON HISPANIC
16303,2016,FEMALE,HISPANIC
16304,2015,FEMALE,WHITE NON HISPANIC
16305,2016,FEMALE,WHITE NON HISPANIC
16306,2015,FEMALE,BLACK NON HISPANIC
16307,2016,MALE,HISPANIC
16308,2016,FEMALE,HISPANIC
16309,2016,FEMALE,HISPANIC
16310,2016,MALE,ASIAN AND PACIFIC ISLANDER
16311,2015,MALE,HISPANIC
16312,2015,MALE,HISPANIC
16313,2016,MALE,WHITE NON HISPANIC
16314,2016,MALE,WHITE NON HISPANIC
16315,2015,MALE,WHITE NON HISPANIC
16316,2016,MALE,HISPANIC
16317,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16318,2016,FEMALE,BLACK NON HISPANIC
16319,2015,MALE,ASIAN AND PACIFIC ISLANDER
16320,2015,FEMALE,HISPANIC
16321,2015,MALE,HISPANIC
16322,2016,MALE,WHITE NON HISPANIC
16323,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16324,2015,FEMALE,BLACK NON HISPANIC
16325,2016,FEMALE,HISPANIC
16326,2016,MALE,HISPANIC
16327,2016,FEMALE,HISPANIC
16328,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16329,2015,MALE,WHITE NON HISPANIC
16330,2015,MALE,WHITE NON HISPANIC
16331,2016,MALE,BLACK NON HISPANIC
16332,2015,MALE,WHITE NON HISPANIC
16333,2015,FEMALE,WHITE NON HISPANIC
16334,2016,FEMALE,HISPANIC
16335,2016,FEMALE,HISPANIC
16336,2016,FEMALE,HISPANIC
16337,2016,MALE,WHITE NON HISPANIC
16338,2016,FEMALE,BLACK NON HISPANIC
16339,2015,FEMALE,WHITE NON HISPANIC
16340,2016,FEMALE,WHITE NON HISPANIC
16341,2016,MALE,HISPANIC
16342,2015,MALE,HISPANIC
16343,2016,MALE,ASIAN AND PACIFIC ISLANDER
16344,2015,FEMALE,HISPANIC
16345,2016,FEMALE,HISPANIC
16346,2016,MALE,ASIAN AND PACIFIC ISLANDER
16347,2015,MALE,WHITE NON HISPANIC
16348,2015,FEMALE,WHITE NON HISPANIC
16349,2015,MALE,WHITE NON HISPANIC
16350,2016,MALE,HISPANIC
16351,2015,FEMALE,WHITE NON HISPANIC
16352,2015,FEMALE,BLACK NON HISPANIC
16353,2015,FEMALE,BLACK NON HISPANIC
16354,2016,MALE,WHITE NON HISPANIC
16355,2016,MALE,WHITE NON HISPANIC
16356,2016,MALE,WHITE NON HISPANIC
16357,2016,FEMALE,HISPANIC
16358,2015,FEMALE,BLACK NON HISPANIC
16359,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16360,2016,FEMALE,HISPANIC
16361,2016,MALE,WHITE NON HISPANIC
16362,2016,FEMALE,HISPANIC
16363,2016,FEMALE,WHITE NON HISPANIC
16364,2015,MALE,WHITE NON HISPANIC
16365,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16366,2016,FEMALE,HISPANIC
16367,2016,FEMALE,WHITE NON HISPANIC
16368,2016,MALE,BLACK NON HISPANIC
16369,2016,FEMALE,BLACK NON HISPANIC
16370,2015,MALE,BLACK NON HISPANIC
16371,2016,MALE,WHITE NON HISPANIC
16372,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16373,2016,MALE,WHITE NON HISPANIC
16374,2015,MALE,WHITE NON HISPANIC
16375,2016,FEMALE,WHITE NON HISPANIC
16376,2015,MALE,WHITE NON HISPANIC
16377,2016,MALE,ASIAN AND PACIFIC ISLANDER
16378,2015,FEMALE,WHITE NON HISPANIC
16379,2015,FEMALE,BLACK NON HISPANIC
16380,2016,FEMALE,WHITE NON HISPANIC
16381,2015,FEMALE,BLACK NON HISPANIC
16382,2016,MALE,HISPANIC
16383,2016,MALE,HISPANIC
16384,2015,FEMALE,WHITE NON HISPANIC
16385,2016,FEMALE,HISPANIC
16386,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16387,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16388,2015,MALE,ASIAN AND PACIFIC ISLANDER
16389,2015,FEMALE,WHITE NON HISPANIC
16390,2015,FEMALE,BLACK NON HISPANIC
16391,2015,MALE,HISPANIC
16392,2016,MALE,WHITE NON HISPANIC
16393,2016,MALE,WHITE NON HISPANIC
16394,2015,FEMALE,HISPANIC
16395,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16396,2015,FEMALE,WHITE NON HISPANIC
16397,2015,FEMALE,BLACK NON HISPANIC
16398,2015,FEMALE,HISPANIC
16399,2015,FEMALE,BLACK NON HISPANIC
16400,2016,MALE,HISPANIC
16401,2016,MALE,WHITE NON HISPANIC
16402,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16403,2016,FEMALE,BLACK NON HISPANIC
16404,2016,FEMALE,HISPANIC
16405,2015,MALE,ASIAN AND PACIFIC ISLANDER
16406,2015,FEMALE,BLACK NON HISPANIC
16407,2016,FEMALE,WHITE NON HISPANIC
16408,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16409,2016,MALE,BLACK NON HISPANIC
16410,2015,FEMALE,HISPANIC
16411,2015,MALE,BLACK NON HISPANIC
16412,2015,MALE,BLACK NON HISPANIC
16413,2016,MALE,BLACK NON HISPANIC
16414,2016,MALE,ASIAN AND PACIFIC ISLANDER
16415,2015,MALE,ASIAN AND PACIFIC ISLANDER
16416,2015,MALE,ASIAN AND PACIFIC ISLANDER
16417,2015,MALE,WHITE NON HISPANIC
16418,2015,FEMALE,HISPANIC
16419,2016,MALE,ASIAN AND PACIFIC ISLANDER
16420,2016,MALE,WHITE NON HISPANIC
16421,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16422,2016,MALE,HISPANIC
16423,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16424,2016,FEMALE,WHITE NON HISPANIC
16425,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16426,2016,FEMALE,WHITE NON HISPANIC
16427,2016,FEMALE,WHITE NON HISPANIC
16428,2016,FEMALE,HISPANIC
16429,2015,FEMALE,HISPANIC
16430,2016,MALE,ASIAN AND PACIFIC ISLANDER
16431,2015,FEMALE,HISPANIC
16432,2016,MALE,WHITE NON HISPANIC
16433,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16434,2016,FEMALE,WHITE NON HISPANIC
16435,2015,FEMALE,WHITE NON HISPANIC
16436,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16437,2016,MALE,BLACK NON HISPANIC
16438,2016,MALE,HISPANIC
16439,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16440,2016,MALE,WHITE NON HISPANIC
16441,2016,MALE,WHITE NON HISPANIC
16442,2016,MALE,ASIAN AND PACIFIC ISLANDER
16443,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16444,2016,FEMALE,HISPANIC
16445,2016,FEMALE,WHITE NON HISPANIC
16446,2015,FEMALE,WHITE NON HISPANIC
16447,2015,FEMALE,WHITE NON HISPANIC
16448,2016,FEMALE,BLACK NON HISPANIC
16449,2015,FEMALE,WHITE NON HISPANIC
16450,2015,FEMALE,WHITE NON HISPANIC
16451,2016,FEMALE,BLACK NON HISPANIC
16452,2015,MALE,HISPANIC
16453,2015,MALE,HISPANIC
16454,2016,MALE,BLACK NON HISPANIC
16455,2015,MALE,WHITE NON HISPANIC
16456,2015,MALE,ASIAN AND PACIFIC ISLANDER
16457,2015,MALE,WHITE NON HISPANIC
16458,2016,FEMALE,BLACK NON HISPANIC
16459,2016,FEMALE,HISPANIC
16460,2016,MALE,WHITE NON HISPANIC
16461,2016,MALE,WHITE NON HISPANIC
16462,2015,MALE,ASIAN AND PACIFIC ISLANDER
16463,2015,FEMALE,BLACK NON HISPANIC
16464,2015,MALE,ASIAN AND PACIFIC ISLANDER
16465,2016,MALE,ASIAN AND PACIFIC ISLANDER
16466,2016,MALE,WHITE NON HISPANIC
16467,2016,FEMALE,WHITE NON HISPANIC
16468,2015,MALE,HISPANIC
16469,2016,FEMALE,HISPANIC
16470,2016,MALE,BLACK NON HISPANIC
16471,2015,FEMALE,WHITE NON HISPANIC
16472,2015,MALE,HISPANIC
16473,2016,MALE,BLACK NON HISPANIC
16474,2015,MALE,WHITE NON HISPANIC
16475,2016,MALE,HISPANIC
16476,2016,FEMALE,HISPANIC
16477,2016,FEMALE,BLACK NON HISPANIC
16478,2016,MALE,HISPANIC
16479,2015,MALE,HISPANIC
16480,2016,FEMALE,HISPANIC
16481,2016,MALE,HISPANIC
16482,2015,FEMALE,WHITE NON HISPANIC
16483,2016,MALE,ASIAN AND PACIFIC ISLANDER
16484,2016,FEMALE,BLACK NON HISPANIC
16485,2015,MALE,WHITE NON HISPANIC
16486,2015,MALE,WHITE NON HISPANIC
16487,2016,MALE,HISPANIC
16488,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16489,2016,MALE,WHITE NON HISPANIC
16490,2015,FEMALE,HISPANIC
16491,2015,FEMALE,WHITE NON HISPANIC
16492,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16493,2016,MALE,BLACK NON HISPANIC
16494,2016,MALE,BLACK NON HISPANIC
16495,2015,MALE,WHITE NON HISPANIC
16496,2015,MALE,ASIAN AND PACIFIC ISLANDER
16497,2015,MALE,ASIAN AND PACIFIC ISLANDER
16498,2015,MALE,BLACK NON HISPANIC
16499,2016,FEMALE,WHITE NON HISPANIC
16500,2016,MALE,WHITE NON HISPANIC
16501,2015,MALE,ASIAN AND PACIFIC ISLANDER
16502,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16503,2016,FEMALE,WHITE NON HISPANIC
16504,2015,FEMALE,WHITE NON HISPANIC
16505,2015,MALE,ASIAN AND PACIFIC ISLANDER
16506,2015,MALE,WHITE NON HISPANIC
16507,2015,FEMALE,HISPANIC
16508,2016,FEMALE,WHITE NON HISPANIC
16509,2015,MALE,HISPANIC
16510,2015,MALE,ASIAN AND PACIFIC ISLANDER
16511,2015,FEMALE,BLACK NON HISPANIC
16512,2016,MALE,WHITE NON HISPANIC
16513,2016,MALE,WHITE NON HISPANIC
16514,2016,MALE,WHITE NON HISPANIC
16515,2015,FEMALE,BLACK NON HISPANIC
16516,2015,FEMALE,WHITE NON HISPANIC
16517,2016,MALE,WHITE NON HISPANIC
16518,2015,MALE,WHITE NON HISPANIC
16519,2015,MALE,WHITE NON HISPANIC
16520,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16521,2016,MALE,ASIAN AND PACIFIC ISLANDER
16522,2016,FEMALE,WHITE NON HISPANIC
16523,2015,FEMALE,BLACK NON HISPANIC
16524,2016,MALE,BLACK NON HISPANIC
16525,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16526,2016,FEMALE,HISPANIC
16527,2016,FEMALE,WHITE NON HISPANIC
16528,2015,MALE,BLACK NON HISPANIC
16529,2015,MALE,HISPANIC
16530,2015,FEMALE,ASIAN AND PACIFIC ISLANDER
16531,2016,MALE,BLACK NON HISPANIC
16532,2016,FEMALE,HISPANIC
16533,2015,FEMALE,WHITE NON HISPANIC
16534,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16535,2016,FEMALE,WHITE NON HISPANIC
16536,2016,MALE,BLACK NON HISPANIC
16537,2015,FEMALE,HISPANIC
16538,2016,FEMALE,WHITE NON HISPANIC
16539,2015,MALE,HISPANIC
16540,2015,FEMALE,HISPANIC
16541,2016,MALE,WHITE NON HISPANIC
16542,2016,FEMALE,HISPANIC
16543,2016,FEMALE,HISPANIC
16544,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16545,2015,FEMALE,WHITE NON HISPANIC
16546,2015,FEMALE,HISPANIC
16547,2016,FEMALE,BLACK NON HISPANIC
16548,2016,FEMALE,WHITE NON HISPANIC
16549,2015,FEMALE,BLACK NON HISPANIC
16550,2015,FEMALE,BLACK NON HISPANIC
16551,2016,FEMALE,ASIAN AND PACIFIC ISLANDER
16552,2016,MALE,WHITE NON HISPANIC
16553,2015,MALE,BLACK NON HISPANIC
16554,2016,MALE,ASIAN AND PACIFIC ISLANDER
16555,2015,FEMALE,HISPANIC
16556,2015,MALE,HISPANIC
16557,2016,FEMALE,WHITE NON HISPANIC
16558,2016,FEMALE,WHITE NON HISPANIC
16559,2016,FEMALE,WHITE NON HISPANIC
16560,2015,MALE,HISPANIC
16561,2015,FEMALE,HISPANIC
16562,2015,FEMALE,HISPANIC
16563,2015,FEMALE,WHITE NON HISPANIC
16564,2016,FEMALE,WHITE NON HISPANIC
16565,2015,MALE,WHITE NON HISPANIC
16566,2016,FEMALE,BLACK NON HISPANIC
16567,2015,MALE,HISPANIC
16568,2016,MALE,BLACK NON HISPANIC
16569,2015,MALE,BLACK NON HISPANIC
16570,2015,FEMALE,WHITE NON HISPANIC
16571,2015,FEMALE,WHITE NON HISPANIC
